mouse_id,session_id,cluster_id,best_channel,n_spikes,si,ssi,p_value
7010,m4,3,3,116231,0.0273096923656473,24.147309281309084,0.001
7010,m4,7,9,78220,0.0033820429706502,3.6957517459177054,0.0
7010,m4,8,10,83436,0.0027267437465728,3.6111105029931903,0.002
7010,m4,9,10,53276,0.0050727286378178,4.682290292259001,0.0
7010,m4,11,13,166918,0.0028526872306167,0.9628349259715998,0.168
7010,m4,12,14,23258,0.0570355619299817,-0.2283314293826523,0.499
7010,m4,14,16,69790,0.0042129298488246,0.13967192446326,0.375
7010,m4,15,19,89371,0.0060151952309111,-0.0548900770073633,0.448
7010,m4,17,17,76514,0.0026761221425802,1.8000457006685855,0.053
7010,m4,18,18,60095,0.004795082211437,1.3856334794324328,0.102
7010,m4,23,26,83820,0.0224040393409358,11.795957691796522,0.0
7010,m4,24,24,35343,0.0113518196833892,5.911662883207943,0.0
7010,m4,26,29,71111,0.0034104584271731,-0.1642359415446651,0.51
7010,m4,27,29,60735,0.0040773626179844,0.8616182273723879,0.195
7010,m5,0,3,21654,0.0713722661330951,20.922356762958863,0.0
7010,m5,1,2,84299,0.005640170238142,11.664910117976293,0.0
7010,m5,2,0,33839,0.0091602348763276,15.278484114944089,0.0
7010,m5,3,1,92744,0.0034766526508476,6.683216594349724,0.0
7010,m5,4,3,139593,0.0222487302459174,24.551595952556784,0.0
7010,m5,6,5,88483,0.0032875506470021,6.834191090633241,0.0
7010,m5,12,9,21608,0.0241431212888274,12.06947875579457,0.001
7010,m5,14,8,96936,0.0029798224888102,4.6776026757782665,0.0
7010,m5,15,9,6739,0.0110975921477446,1.993629463002647,0.031
7010,m5,16,8,22093,0.0632871336872837,43.856692612003016,0.0
7010,m5,18,9,10270,0.6720967187150041,81.03168095299687,0.0
7010,m5,19,10,32496,0.0066779824794981,1.749569380836612,0.051
7010,m5,20,11,48371,0.0040490536882337,8.972433708470748,0.0
7010,m5,21,11,43565,0.0027844682872901,5.115281263044394,0.0
7010,m5,22,14,24256,0.0390118314952853,5.24562469731931,0.0
7010,m5,23,14,93054,0.0298708710726901,13.976400841050356,0.0
7010,m5,24,13,22283,0.0097138466559652,0.1503582870701002,0.456
7010,m5,28,14,31278,0.0128426462234147,3.2102054555309563,0.004
7010,m5,29,22,9455,0.0211694259949259,12.190432313915846,0.0
7010,m5,32,16,143259,0.002936567577591,0.7755748346896657,0.24
7010,m5,34,16,56887,0.0057648342784851,1.0487298856443197,0.147
7010,m5,35,19,59012,0.0055730961790369,7.530147381480903,0.0
7010,m5,36,22,47424,0.0151055755497096,21.635861847391936,0.0
7010,m5,37,22,66656,0.0060281608090633,10.160596082810184,0.002
7010,m5,39,26,14355,0.0680990589675107,16.851412961521724,0.002
7010,m5,44,30,57333,0.0027327763109555,2.4736066260857648,0.015
7010,m5,45,28,18828,0.0107255805938433,4.20725212661009,0.0
7010,m5,46,29,47775,0.0024430792625454,1.171918691313685,0.138
7010,m6,0,0,14627,0.2395683076522375,56.66282698653353,0.0
7010,m6,1,3,28818,0.0091638430580484,8.127052563659221,0.0
7010,m6,2,2,60900,0.005627998680003,8.219456602412286,0.0
7010,m6,3,3,114003,0.0024333682118828,7.93313809194797,0.0
7010,m6,4,2,105468,0.0040445447786329,6.818564305123035,0.0
7010,m6,5,1,116098,0.0025918595882235,-0.3236685069425466,0.575
7010,m6,6,0,39334,0.0229181189787349,33.48778549487967,0.0
7010,m6,10,5,94038,0.0041839189644563,12.25100369560096,0.001
